station_code,day,hour,BICYCLE,TWO_WHEELER,CAR_JEEP_VAN
KSHI,Saturday,14:00,80.0,50.0,33.0
KSHI,Saturday,15:00,80.0,50.0,33.0
KSHI,Saturday,16:00,80.0,50.0,33.0
KSHI,Saturday,17:00,80.0,50.0,33.0
KSHI,Saturday,18:00,87.0,53.0,38.0
KSHI,Saturday,19:00,87.0,53.0,38.0
KSHI,Saturday,20:00,87.0,53.0,38.0
KSHI,Saturday,21:00,87.0,53.0,38.0
KSHI,Saturday,22:00,97.0,72.0,66.0
KSHI,Saturday,23:00,97.0,72.0,66.0
LJPN,Sunday,00:00,90.0,61.0,73.0
LJPN,Sunday,01:00,90.0,61.0,73.0
LJPN,Sunday,02:00,90.0,61.0,73.0
LJPN,Sunday,03:00,90.0,61.0,73.0
LJPN,Sunday,04:00,90.0,61.0,73.0
LJPN,Sunday,05:00,90.0,61.0,73.0
LJPN,Sunday,06:00,90.0,61.0,73.0
LJPN,Sunday,07:00,90.0,61.0,73.0
LJPN,Sunday,08:00,90.0,61.0,73.0
LJPN,Sunday,09:00,90.0,61.0,73.0
LJPN,Sunday,10:00,83.0,52.0,61.0
LJPN,Sunday,11:00,83.0,52.0,61.0
LJPN,Sunday,12:00,83.0,52.0,61.0
LJPN,Sunday,13:00,83.0,52.0,61.0
LJPN,Sunday,14:00,87.0,42.0,47.0
LJPN,Sunday,15:00,87.0,42.0,47.0
LJPN,Sunday,16:00,87.0,42.0,47.0
LJPN,Sunday,17:00,87.0,42.0,47.0
LJPN,Sunday,18:00,90.0,39.0,53.0
LJPN,Sunday,19:00,90.0,39.0,53.0
LJPN,Sunday,20:00,90.0,39.0,53.0
LJPN,Sunday,21:00,90.0,39.0,53.0
LJPN,Sunday,22:00,87.0,60.0,68.0
LJPN,Sunday,23:00,87.0,60.0,68.0
LJPN,Monday,00:00,90.0,79.0,66.0
LJPN,Monday,01:00,90.0,79.0,66.0
LJPN,Monday,02:00,90.0,79.0,66.0
LJPN,Monday,03:00,90.0,79.0,66.0
LJPN,Monday,04:00,90.0,79.0,66.0
LJPN,Monday,05:00,90.0,79.0,66.0
LJPN,Monday,06:00,90.0,79.0,66.0
LJPN,Monday,07:00,90.0,79.0,66.0
LJPN,Monday,08:00,90.0,79.0,66.0
LJPN,Monday,09:00,90.0,79.0,66.0
LJPN,Monday,10:00,83.0,55.0,62.0
LJPN,Monday,11:00,83.0,55.0,62.0
LJPN,Monday,12:00,83.0,55.0,62.0
LJPN,Monday,13:00,83.0,55.0,62.0
LJPN,Monday,14:00,77.0,32.0,43.0
LJPN,Monday,15:00,77.0,32.0,43.0
LJPN,Monday,16:00,77.0,32.0,43.0
LJPN,Monday,17:00,77.0,32.0,43.0
LJPN,Monday,18:00,87.0,30.0,46.0
LJPN,Monday,19:00,87.0,30.0,46.0
LJPN,Monday,20:00,87.0,30.0,46.0
LJPN,Monday,21:00,87.0,30.0,46.0
LJPN,Monday,22:00,87.0,55.0,60.0
LJPN,Monday,23:00,87.0,55.0,60.0
LJPN,Tuesday,00:00,87.0,73.0,66.0
LJPN,Tuesday,01:00,87.0,73.0,66.0
LJPN,Tuesday,02:00,87.0,73.0,66.0
LJPN,Tuesday,03:00,87.0,73.0,66.0
LJPN,Tuesday,04:00,87.0,73.0,66.0
LJPN,Tuesday,05:00,87.0,73.0,66.0
LJPN,Tuesday,06:00,87.0,73.0,66.0
LJPN,Tuesday,07:00,87.0,73.0,66.0
LJPN,Tuesday,08:00,87.0,73.0,66.0
LJPN,Tuesday,09:00,87.0,73.0,66.0
LJPN,Tuesday,10:00,87.0,52.0,61.0
LJPN,Tuesday,11:00,87.0,52.0,61.0
LJPN,Tuesday,12:00,87.0,52.0,61.0
LJPN,Tuesday,13:00,87.0,52.0,61.0
LJPN,Tuesday,14:00,83.0,30.0,51.0
LJPN,Tuesday,15:00,83.0,30.0,51.0
LJPN,Tuesday,16:00,83.0,30.0,51.0
LJPN,Tuesday,17:00,83.0,30.0,51.0
LJPN,Tuesday,18:00,87.0,37.0,60.0
LJPN,Tuesday,19:00,87.0,37.0,60.0
LJPN,Tuesday,20:00,87.0,37.0,60.0
LJPN,Tuesday,21:00,87.0,37.0,60.0
LJPN,Tuesday,22:00,90.0,62.0,68.0
LJPN,Tuesday,23:00,90.0,62.0,68.0
LJPN,Wednesday,00:00,90.0,74.0,68.0
LJPN,Wednesday,01:00,90.0,74.0,68.0
LJPN,Wednesday,02:00,90.0,74.0,68.0
LJPN,Wednesday,03:00,90.0,74.0,68.0
LJPN,Wednesday,04:00,90.0,74.0,68.0
LJPN,Wednesday,05:00,90.0,74.0,68.0
LJPN,Wednesday,06:00,90.0,74.0,68.0
LJPN,Wednesday,07:00,90.0,74.0,68.0
LJPN,Wednesday,08:00,90.0,74.0,68.0
LJPN,Wednesday,09:00,90.0,74.0,68.0
LJPN,Wednesday,10:00,87.0,51.0,63.0
LJPN,Wednesday,11:00,87.0,51.0,63.0
LJPN,Wednesday,12:00,87.0,51.0,63.0
LJPN,Wednesday,13:00,87.0,51.0,63.0
LJPN,Wednesday,14:00,90.0,21.0,49.0
LJPN,Wednesday,15:00,90.0,21.0,49.0
LJPN,Wednesday,16:00,90.0,21.0,49.0
LJPN,Wednesday,17:00,90.0,21.0,49.0
LJPN,Wednesday,18:00,87.0,38.0,51.0
LJPN,Wednesday,19:00,87.0,38.0,51.0
LJPN,Wednesday,20:00,87.0,38.0,51.0
LJPN,Wednesday,21:00,87.0,38.0,51.0
LJPN,Wednesday,22:00,93.0,57.0,68.0
LJPN,Wednesday,23:00,93.0,57.0,68.0
LJPN,Thursday,00:00,90.0,62.0,62.0
LJPN,Thursday,01:00,90.0,62.0,62.0
LJPN,Thursday,02:00,90.0,62.0,62.0
LJPN,Thursday,03:00,90.0,62.0,62.0
LJPN,Thursday,04:00,90.0,62.0,62.0
LJPN,Thursday,05:00,90.0,62.0,62.0
LJPN,Thursday,06:00,90.0,62.0,62.0
LJPN,Thursday,07:00,90.0,62.0,62.0
LJPN,Thursday,08:00,90.0,62.0,62.0
LJPN,Thursday,09:00,90.0,62.0,62.0
LJPN,Thursday,10:00,87.0,47.0,60.0
LJPN,Thursday,11:00,87.0,47.0,60.0
LJPN,Thursday,12:00,87.0,47.0,60.0
LJPN,Thursday,13:00,87.0,47.0,60.0
LJPN,Thursday,14:00,80.0,41.0,48.0
LJPN,Thursday,15:00,80.0,41.0,48.0
LJPN,Thursday,16:00,80.0,41.0,48.0
LJPN,Thursday,17:00,80.0,41.0,48.0
LJPN,Thursday,18:00,83.0,38.0,49.0
LJPN,Thursday,19:00,83.0,38.0,49.0
LJPN,Thursday,20:00,83.0,38.0,49.0
LJPN,Thursday,21:00,83.0,38.0,49.0
LJPN,Thursday,22:00,83.0,48.0,59.0
LJPN,Thursday,23:00,83.0,48.0,59.0
LJPN,Friday,00:00,87.0,68.0,66.0
LJPN,Friday,01:00,87.0,68.0,66.0
LJPN,Friday,02:00,87.0,68.0,66.0
LJPN,Friday,03:00,87.0,68.0,66.0
LJPN,Friday,04:00,87.0,68.0,66.0
LJPN,Friday,05:00,87.0,68.0,66.0
LJPN,Friday,06:00,87.0,68.0,66.0
LJPN,Friday,07:00,87.0,68.0,66.0
LJPN,Friday,08:00,87.0,68.0,66.0
LJPN,Friday,09:00,87.0,68.0,66.0
LJPN,Friday,10:00,87.0,54.0,69.0
LJPN,Friday,11:00,87.0,54.0,69.0
LJPN,Friday,12:00,87.0,54.0,69.0
LJPN,Friday,13:00,87.0,54.0,69.0
LJPN,Friday,14:00,87.0,41.0,51.0
LJPN,Friday,15:00,87.0,41.0,51.0
LJPN,Friday,16:00,87.0,41.0,51.0
LJPN,Friday,17:00,87.0,41.0,51.0
LJPN,Friday,18:00,87.0,43.0,57.0
LJPN,Friday,19:00,87.0,43.0,57.0
LJPN,Friday,20:00,87.0,43.0,57.0
LJPN,Friday,21:00,87.0,43.0,57.0
LJPN,Friday,22:00,83.0,52.0,67.0
LJPN,Friday,23:00,83.0,52.0,67.0
LJPN,Saturday,00:00,90.0,70.0,72.0
LJPN,Saturday,01:00,90.0,70.0,72.0
LJPN,Saturday,02:00,90.0,70.0,72.0
LJPN,Saturday,03:00,90.0,70.0,72.0
LJPN,Saturday,04:00,90.0,70.0,72.0
LJPN,Saturday,05:00,90.0,70.0,72.0
LJPN,Saturday,06:00,90.0,70.0,72.0
LJPN,Saturday,07:00,90.0,70.0,72.0
LJPN,Saturday,08:00,90.0,70.0,72.0
LJPN,Saturday,09:00,90.0,70.0,72.0
LJPN,Saturday,10:00,83.0,57.0,62.0
LJPN,Saturday,11:00,83.0,57.0,62.0
LJPN,Saturday,12:00,83.0,57.0,62.0
LJPN,Saturday,13:00,83.0,57.0,62.0
LJPN,Saturday,14:00,83.0,29.0,45.0
LJPN,Saturday,15:00,83.0,29.0,45.0
LJPN,Saturday,16:00,83.0,29.0,45.0
LJPN,Saturday,17:00,83.0,29.0,45.0
LJPN,Saturday,18:00,80.0,45.0,54.0
LJPN,Saturday,19:00,80.0,45.0,54.0
LJPN,Saturday,20:00,80.0,45.0,54.0
LJPN,Saturday,21:00,80.0,45.0,54.0
LJPN,Saturday,22:00,80.0,48.0,65.0
LJPN,Saturday,23:00,80.0,48.0,65.0
MAPR,Sunday,00:00,96.0,97.0,6.0
MAPR,Sunday,01:00,96.0,97.0,6.0
MAPR,Sunday,02:00,96.0,97.0,6.0
MAPR,Sunday,03:00,96.0,97.0,6.0
MAPR,Sunday,04:00,96.0,97.0,6.0
MAPR,Sunday,05:00,96.0,97.0,6.0
MAPR,Sunday,06:00,96.0,97.0,6.0
MAPR,Sunday,07:00,96.0,97.0,6.0
MAPR,Sunday,08:00,96.0,97.0,6.0
MAPR,Sunday,09:00,96.0,97.0,6.0
MAPR,Sunday,10:00,95.0,96.0,16.0
MAPR,Sunday,11:00,95.0,96.0,16.0
MAPR,Sunday,12:00,95.0,96.0,16.0
MAPR,Sunday,13:00,95.0,96.0,16.0
MAPR,Sunday,14:00,95.0,95.0,9.0
MAPR,Sunday,15:00,95.0,95.0,9.0
MAPR,Sunday,16:00,95.0,95.0,9.0
MAPR,Sunday,17:00,95.0,95.0,9.0
MAPR,Sunday,18:00,97.0,96.0,4.0
MAPR,Sunday,19:00,97.0,96.0,4.0
MAPR,Sunday,20:00,97.0,96.0,4.0
MAPR,Sunday,21:00,97.0,96.0,4.0
MAPR,Sunday,22:00,95.0,97.0,13.0
MAPR,Sunday,23:00,95.0,97.0,13.0
MAPR,Monday,00:00,97.0,97.0,0.0
MAPR,Monday,01:00,97.0,97.0,0.0
MAPR,Monday,02:00,97.0,97.0,0.0
MAPR,Monday,03:00,97.0,97.0,0.0
MAPR,Monday,04:00,97.0,97.0,0.0
MAPR,Monday,05:00,97.0,97.0,0.0
MAPR,Monday,06:00,97.0,97.0,0.0
MAPR,Monday,07:00,97.0,97.0,0.0
MAPR,Monday,08:00,97.0,97.0,0.0
MAPR,Monday,09:00,97.0,97.0,0.0
MAPR,Monday,10:00,98.0,96.0,0.0
MAPR,Monday,11:00,98.0,96.0,0.0
MAPR,Monday,12:00,98.0,96.0,0.0
MAPR,Monday,13:00,98.0,96.0,0.0
MAPR,Monday,14:00,98.0,96.0,0.0
MAPR,Monday,15:00,98.0,96.0,0.0
MAPR,Monday,16:00,98.0,96.0,0.0
MAPR,Monday,17:00,98.0,96.0,0.0
MAPR,Monday,18:00,97.0,96.0,0.0
MAPR,Monday,19:00,97.0,96.0,0.0
MAPR,Monday,20:00,97.0,96.0,0.0
MAPR,Monday,21:00,97.0,96.0,0.0
MAPR,Monday,22:00,97.0,96.0,0.0
MAPR,Monday,23:00,97.0,96.0,0.0
MAPR,Tuesday,00:00,97.0,97.0,0.0
MAPR,Tuesday,01:00,97.0,97.0,0.0
MAPR,Tuesday,02:00,97.0,97.0,0.0
MAPR,Tuesday,03:00,97.0,97.0,0.0
MAPR,Tuesday,04:00,97.0,97.0,0.0
MAPR,Tuesday,05:00,97.0,97.0,0.0
MAPR,Tuesday,06:00,97.0,97.0,0.0
MAPR,Tuesday,07:00,97.0,97.0,0.0
MAPR,Tuesday,08:00,97.0,97.0,0.0
MAPR,Tuesday,09:00,97.0,97.0,0.0
MAPR,Tuesday,10:00,98.0,97.0,0.0
MAPR,Tuesday,11:00,98.0,97.0,0.0
MAPR,Tuesday,12:00,98.0,97.0,0.0
MAPR,Tuesday,13:00,98.0,97.0,0.0
MAPR,Tuesday,14:00,98.0,96.0,0.0
MAPR,Tuesday,15:00,98.0,96.0,0.0
MAPR,Tuesday,16:00,98.0,96.0,0.0
MAPR,Tuesday,17:00,98.0,96.0,0.0
MAPR,Tuesday,18:00,98.0,96.0,0.0
MAPR,Tuesday,19:00,98.0,96.0,0.0
MAPR,Tuesday,20:00,98.0,96.0,0.0
MAPR,Tuesday,21:00,98.0,96.0,0.0
MAPR,Tuesday,22:00,97.0,97.0,0.0
MAPR,Tuesday,23:00,97.0,97.0,0.0
MAPR,Wednesday,00:00,96.0,97.0,0.0
MAPR,Wednesday,01:00,96.0,97.0,0.0
MAPR,Wednesday,02:00,96.0,97.0,0.0
MAPR,Wednesday,03:00,96.0,97.0,0.0
MAPR,Wednesday,04:00,96.0,97.0,0.0
MAPR,Wednesday,05:00,96.0,97.0,0.0
MAPR,Wednesday,06:00,96.0,97.0,0.0
MAPR,Wednesday,07:00,96.0,97.0,0.0
MAPR,Wednesday,08:00,96.0,97.0,0.0
MAPR,Wednesday,09:00,96.0,97.0,0.0
MAPR,Wednesday,10:00,98.0,97.0,0.0
MAPR,Wednesday,11:00,98.0,97.0,0.0
MAPR,Wednesday,12:00,98.0,97.0,0.0
MAPR,Wednesday,13:00,98.0,97.0,0.0
MAPR,Wednesday,14:00,98.0,96.0,0.0
MAPR,Wednesday,15:00,98.0,96.0,0.0
MAPR,Wednesday,16:00,98.0,96.0,0.0
MAPR,Wednesday,17:00,98.0,96.0,0.0
MAPR,Wednesday,18:00,97.0,97.0,0.0
MAPR,Wednesday,19:00,97.0,97.0,0.0
MAPR,Wednesday,20:00,97.0,97.0,0.0
MAPR,Wednesday,21:00,97.0,97.0,0.0
MAPR,Wednesday,22:00,97.0,97.0,0.0
MAPR,Wednesday,23:00,97.0,97.0,0.0
MAPR,Thursday,00:00,96.0,97.0,0.0
MAPR,Thursday,01:00,96.0,97.0,0.0
MAPR,Thursday,02:00,96.0,97.0,0.0
MAPR,Thursday,03:00,96.0,97.0,0.0
MAPR,Thursday,04:00,96.0,97.0,0.0
MAPR,Thursday,05:00,96.0,97.0,0.0
MAPR,Thursday,06:00,96.0,97.0,0.0
MAPR,Thursday,07:00,96.0,97.0,0.0
MAPR,Thursday,08:00,96.0,97.0,0.0
MAPR,Thursday,09:00,96.0,97.0,0.0
MAPR,Thursday,10:00,97.0,96.0,0.0
MAPR,Thursday,11:00,97.0,96.0,0.0
MAPR,Thursday,12:00,97.0,96.0,0.0
MAPR,Thursday,13:00,97.0,96.0,0.0
MAPR,Thursday,14:00,97.0,96.0,0.0
MAPR,Thursday,15:00,97.0,96.0,0.0
MAPR,Thursday,16:00,97.0,96.0,0.0
MAPR,Thursday,17:00,97.0,96.0,0.0
MAPR,Thursday,18:00,97.0,97.0,0.0
MAPR,Thursday,19:00,97.0,97.0,0.0
MAPR,Thursday,20:00,97.0,97.0,0.0
MAPR,Thursday,21:00,97.0,97.0,0.0
MAPR,Thursday,22:00,96.0,97.0,0.0
MAPR,Thursday,23:00,96.0,97.0,0.0
MAPR,Friday,00:00,97.0,97.0,0.0
MAPR,Friday,01:00,97.0,97.0,0.0
MAPR,Friday,02:00,97.0,97.0,0.0
MAPR,Friday,03:00,97.0,97.0,0.0
MAPR,Friday,04:00,97.0,97.0,0.0
MAPR,Friday,05:00,97.0,97.0,0.0
MAPR,Friday,06:00,97.0,97.0,0.0
MAPR,Friday,07:00,97.0,97.0,0.0
MAPR,Friday,08:00,97.0,97.0,0.0
MAPR,Friday,09:00,97.0,97.0,0.0
MAPR,Friday,10:00,98.0,96.0,0.0
MAPR,Friday,11:00,98.0,96.0,0.0
MAPR,Friday,12:00,98.0,96.0,0.0
MAPR,Friday,13:00,98.0,96.0,0.0
MAPR,Friday,14:00,98.0,96.0,0.0
MAPR,Friday,15:00,98.0,96.0,0.0
MAPR,Friday,16:00,98.0,96.0,0.0
MAPR,Friday,17:00,98.0,96.0,0.0
MAPR,Friday,18:00,98.0,96.0,0.0
MAPR,Friday,19:00,98.0,96.0,0.0
MAPR,Friday,20:00,98.0,96.0,0.0
MAPR,Friday,21:00,98.0,96.0,0.0
MAPR,Friday,22:00,97.0,97.0,0.0
MAPR,Friday,23:00,97.0,97.0,0.0
MAPR,Saturday,00:00,96.0,97.0,0.0
MAPR,Saturday,01:00,96.0,97.0,0.0
MAPR,Saturday,02:00,96.0,97.0,0.0
MAPR,Saturday,03:00,96.0,97.0,0.0
MAPR,Saturday,04:00,96.0,97.0,0.0
MAPR,Saturday,05:00,96.0,97.0,0.0
MAPR,Saturday,06:00,96.0,97.0,0.0
MAPR,Saturday,07:00,96.0,97.0,0.0
MAPR,Saturday,08:00,96.0,97.0,0.0
MAPR,Saturday,09:00,96.0,97.0,0.0
MAPR,Saturday,10:00,97.0,96.0,0.0
MAPR,Saturday,11:00,97.0,96.0,0.0
MAPR,Saturday,12:00,97.0,96.0,0.0
MAPR,Saturday,13:00,97.0,96.0,0.0
MAPR,Saturday,14:00,96.0,96.0,0.0
MAPR,Saturday,15:00,96.0,96.0,0.0
MAPR,Saturday,16:00,96.0,96.0,0.0
MAPR,Saturday,17:00,96.0,96.0,0.0
MAPR,Saturday,18:00,97.0,97.0,0.0
MAPR,Saturday,19:00,97.0,97.0,0.0
MAPR,Saturday,20:00,97.0,97.0,0.0
MAPR,Saturday,21:00,97.0,97.0,0.0
MAPR,Saturday,22:00,97.0,97.0,0.0
MAPR,Saturday,23:00,97.0,97.0,0.0
METE,Sunday,00:00,98.0,99.0,73.0
METE,Sunday,01:00,98.0,99.0,73.0
METE,Sunday,02:00,98.0,99.0,73.0
METE,Sunday,03:00,98.0,99.0,73.0
METE,Sunday,04:00,98.0,99.0,73.0
METE,Sunday,05:00,98.0,99.0,73.0
METE,Sunday,06:00,98.0,99.0,73.0
METE,Sunday,07:00,98.0,99.0,73.0
METE,Sunday,08:00,98.0,99.0,73.0
METE,Sunday,09:00,98.0,99.0,73.0
METE,Sunday,10:00,85.0,95.0,61.0
METE,Sunday,11:00,85.0,95.0,61.0
METE,Sunday,12:00,85.0,95.0,61.0
METE,Sunday,13:00,85.0,95.0,61.0
METE,Sunday,14:00,84.0,93.0,42.0
METE,Sunday,15:00,84.0,93.0,42.0
METE,Sunday,16:00,84.0,93.0,42.0
METE,Sunday,17:00,84.0,93.0,42.0
METE,Sunday,18:00,92.0,96.0,60.0
METE,Sunday,19:00,92.0,96.0,60.0
METE,Sunday,20:00,92.0,96.0,60.0
METE,Sunday,21:00,92.0,96.0,60.0
METE,Sunday,22:00,98.0,97.0,66.0
METE,Sunday,23:00,98.0,97.0,66.0
METE,Monday,00:00,96.0,97.0,78.0
METE,Monday,01:00,96.0,97.0,78.0
METE,Monday,02:00,96.0,97.0,78.0
METE,Monday,03:00,96.0,97.0,78.0
METE,Monday,04:00,96.0,97.0,78.0
METE,Monday,05:00,96.0,97.0,78.0
METE,Monday,06:00,96.0,97.0,78.0
METE,Monday,07:00,96.0,97.0,78.0
METE,Monday,08:00,96.0,97.0,78.0
METE,Monday,09:00,96.0,97.0,78.0
METE,Monday,10:00,78.0,92.0,40.0
METE,Monday,11:00,78.0,92.0,40.0
METE,Monday,12:00,78.0,92.0,40.0
METE,Monday,13:00,78.0,92.0,40.0
METE,Monday,14:00,78.0,90.0,10.0
METE,Monday,15:00,78.0,90.0,10.0
METE,Monday,16:00,78.0,90.0,10.0
METE,Monday,17:00,78.0,90.0,10.0
METE,Monday,18:00,83.0,91.0,28.0
METE,Monday,19:00,83.0,91.0,28.0
METE,Monday,20:00,83.0,91.0,28.0
METE,Monday,21:00,83.0,91.0,28.0
METE,Monday,22:00,92.0,96.0,64.0
METE,Monday,23:00,92.0,96.0,64.0
METE,Tuesday,00:00,97.0,98.0,75.0
METE,Tuesday,01:00,97.0,98.0,75.0
METE,Tuesday,02:00,97.0,98.0,75.0
METE,Tuesday,03:00,97.0,98.0,75.0
METE,Tuesday,04:00,97.0,98.0,75.0
METE,Tuesday,05:00,97.0,98.0,75.0
METE,Tuesday,06:00,97.0,98.0,75.0
METE,Tuesday,07:00,97.0,98.0,75.0
METE,Tuesday,08:00,97.0,98.0,75.0
METE,Tuesday,09:00,97.0,98.0,75.0
METE,Tuesday,10:00,87.0,95.0,60.0
METE,Tuesday,11:00,87.0,95.0,60.0
METE,Tuesday,12:00,87.0,95.0,60.0
METE,Tuesday,13:00,87.0,95.0,60.0
METE,Tuesday,14:00,79.0,92.0,38.0
METE,Tuesday,15:00,79.0,92.0,38.0
METE,Tuesday,16:00,79.0,92.0,38.0
METE,Tuesday,17:00,79.0,92.0,38.0
METE,Tuesday,18:00,87.0,94.0,45.0
METE,Tuesday,19:00,87.0,94.0,45.0
METE,Tuesday,20:00,87.0,94.0,45.0
METE,Tuesday,21:00,87.0,94.0,45.0
METE,Tuesday,22:00,95.0,96.0,71.0
METE,Tuesday,23:00,95.0,96.0,71.0
METE,Wednesday,00:00,98.0,98.0,78.0
METE,Wednesday,01:00,98.0,98.0,78.0
METE,Wednesday,02:00,98.0,98.0,78.0
METE,Wednesday,03:00,98.0,98.0,78.0
METE,Wednesday,04:00,98.0,98.0,78.0
METE,Wednesday,05:00,98.0,98.0,78.0
METE,Wednesday,06:00,98.0,98.0,78.0
METE,Wednesday,07:00,98.0,98.0,78.0
METE,Wednesday,08:00,98.0,98.0,78.0
METE,Wednesday,09:00,98.0,98.0,78.0
METE,Wednesday,10:00,84.0,94.0,47.0
METE,Wednesday,11:00,84.0,94.0,47.0
METE,Wednesday,12:00,84.0,94.0,47.0
METE,Wednesday,13:00,84.0,94.0,47.0
METE,Wednesday,14:00,76.0,93.0,45.0
METE,Wednesday,15:00,76.0,93.0,45.0
METE,Wednesday,16:00,76.0,93.0,45.0
METE,Wednesday,17:00,76.0,93.0,45.0
METE,Wednesday,18:00,80.0,95.0,58.0
METE,Wednesday,19:00,80.0,95.0,58.0
METE,Wednesday,20:00,80.0,95.0,58.0
METE,Wednesday,21:00,80.0,95.0,58.0
METE,Wednesday,22:00,96.0,99.0,69.0
METE,Wednesday,23:00,96.0,99.0,69.0
METE,Thursday,00:00,97.0,98.0,76.0
METE,Thursday,01:00,97.0,98.0,76.0
METE,Thursday,02:00,97.0,98.0,76.0
METE,Thursday,03:00,97.0,98.0,76.0
METE,Thursday,04:00,97.0,98.0,76.0
METE,Thursday,05:00,97.0,98.0,76.0
METE,Thursday,06:00,97.0,98.0,76.0
METE,Thursday,07:00,97.0,98.0,76.0
METE,Thursday,08:00,97.0,98.0,76.0
METE,Thursday,09:00,97.0,98.0,76.0
METE,Thursday,10:00,72.0,93.0,39.0
METE,Thursday,11:00,72.0,93.0,39.0
METE,Thursday,12:00,72.0,93.0,39.0
METE,Thursday,13:00,72.0,93.0,39.0
METE,Thursday,14:00,77.0,88.0,15.0
METE,Thursday,15:00,77.0,88.0,15.0
METE,Thursday,16:00,77.0,88.0,15.0
METE,Thursday,17:00,77.0,88.0,15.0
METE,Thursday,18:00,86.0,93.0,42.0
METE,Thursday,19:00,86.0,93.0,42.0
METE,Thursday,20:00,86.0,93.0,42.0
METE,Thursday,21:00,86.0,93.0,42.0
METE,Thursday,22:00,95.0,97.0,69.0
METE,Thursday,23:00,95.0,97.0,69.0
METE,Friday,00:00,97.0,98.0,78.0
METE,Friday,01:00,97.0,98.0,78.0
METE,Friday,02:00,97.0,98.0,78.0
METE,Friday,03:00,97.0,98.0,78.0
METE,Friday,04:00,97.0,98.0,78.0
METE,Friday,05:00,97.0,98.0,78.0
METE,Friday,06:00,97.0,98.0,78.0
METE,Friday,07:00,97.0,98.0,78.0
METE,Friday,08:00,97.0,98.0,78.0
METE,Friday,09:00,97.0,98.0,78.0
METE,Friday,10:00,78.0,93.0,33.0
METE,Friday,11:00,78.0,93.0,33.0
METE,Friday,12:00,78.0,93.0,33.0
METE,Friday,13:00,78.0,93.0,33.0
METE,Friday,14:00,71.0,87.0,19.0
METE,Friday,15:00,71.0,87.0,19.0
METE,Friday,16:00,71.0,87.0,19.0
METE,Friday,17:00,71.0,87.0,19.0
METE,Friday,18:00,85.0,94.0,51.0
METE,Friday,19:00,85.0,94.0,51.0
METE,Friday,20:00,85.0,94.0,51.0
METE,Friday,21:00,85.0,94.0,51.0
METE,Friday,22:00,95.0,98.0,69.0
METE,Friday,23:00,95.0,98.0,69.0
METE,Saturday,00:00,97.0,98.0,72.0
METE,Saturday,01:00,97.0,98.0,72.0
METE,Saturday,02:00,97.0,98.0,72.0
METE,Saturday,03:00,97.0,98.0,72.0
METE,Saturday,04:00,97.0,98.0,72.0
METE,Saturday,05:00,97.0,98.0,72.0
METE,Saturday,06:00,97.0,98.0,72.0
METE,Saturday,07:00,97.0,98.0,72.0
METE,Saturday,08:00,97.0,98.0,72.0
METE,Saturday,09:00,97.0,98.0,72.0
METE,Saturday,10:00,79.0,92.0,47.0
METE,Saturday,11:00,79.0,92.0,47.0
METE,Saturday,12:00,79.0,92.0,47.0
METE,Saturday,13:00,79.0,92.0,47.0
METE,Saturday,14:00,78.0,88.0,27.0
METE,Saturday,15:00,78.0,88.0,27.0
METE,Saturday,16:00,78.0,88.0,27.0
METE,Saturday,17:00,78.0,88.0,27.0
METE,Saturday,18:00,85.0,92.0,59.0
METE,Saturday,19:00,85.0,92.0,59.0
METE,Saturday,20:00,85.0,92.0,59.0
METE,Saturday,21:00,85.0,92.0,59.0
METE,Saturday,22:00,95.0,97.0,68.0
METE,Saturday,23:00,95.0,97.0,68.0
MGRO,Sunday,00:00,96.0,89.0,88.0
MGRO,Sunday,01:00,96.0,89.0,88.0
MGRO,Sunday,02:00,96.0,89.0,88.0
MGRO,Sunday,03:00,96.0,89.0,88.0
MGRO,Sunday,04:00,96.0,89.0,88.0
MGRO,Sunday,05:00,96.0,89.0,88.0
MGRO,Sunday,06:00,96.0,89.0,88.0
MGRO,Sunday,07:00,96.0,89.0,88.0
MGRO,Sunday,08:00,96.0,89.0,88.0
MGRO,Sunday,09:00,96.0,89.0,88.0
MGRO,Sunday,10:00,84.0,59.0,66.0
MGRO,Sunday,11:00,84.0,59.0,66.0
MGRO,Sunday,12:00,84.0,59.0,66.0
MGRO,Sunday,13:00,84.0,59.0,66.0
MGRO,Sunday,14:00,84.0,33.0,19.0
MGRO,Sunday,15:00,84.0,33.0,19.0
MGRO,Sunday,16:00,84.0,33.0,19.0
MGRO,Sunday,17:00,84.0,33.0,19.0
MGRO,Sunday,18:00,90.0,46.0,48.0
MGRO,Sunday,19:00,90.0,46.0,48.0
MGRO,Sunday,20:00,90.0,46.0,48.0
MGRO,Sunday,21:00,90.0,46.0,48.0
MGRO,Sunday,22:00,92.0,80.0,78.0
MGRO,Sunday,23:00,92.0,80.0,78.0
MGRO,Monday,00:00,94.0,85.0,85.0
MGRO,Monday,01:00,94.0,85.0,85.0
MGRO,Monday,02:00,94.0,85.0,85.0
MGRO,Monday,03:00,94.0,85.0,85.0
MGRO,Monday,04:00,94.0,85.0,85.0
MGRO,Monday,05:00,94.0,85.0,85.0
MGRO,Monday,06:00,94.0,85.0,85.0
MGRO,Monday,07:00,94.0,85.0,85.0
MGRO,Monday,08:00,94.0,85.0,85.0
MGRO,Monday,09:00,94.0,85.0,85.0
MGRO,Monday,10:00,83.0,51.0,49.0
MGRO,Monday,11:00,83.0,51.0,49.0
